"CTgene","predicted.celltype.l2","orig.ident","n"
"IGHV3-73.NA.IGHJ4.IGHM_IGKV1D-17.IGKJ5.IGKC","B naive","P1043HIV",1
"IGHV3-73.NA.IGHJ4.IGHM_IGKV1D-39.IGKJ2.IGKC","B naive","P1043HIV",1
"IGHV3-73.NA.IGHJ4.IGHM_NA","B intermediate","P1043MED",1
"IGHV3-74.IGHD3-10.IGHJ5.IGHM_IGKV1D-39.IGKJ2.IGKC","B naive","P1043HIV",1
"IGHV3-74.IGHD3-10.IGHJ6.IGHM_IGKV1D-39.IGKJ3.IGKC","B naive","P1043HIV",1
"IGHV3-74.IGHD3-22.IGHJ3.IGHM_IGKV1D-39.IGKJ3.IGKC","CD4 Proliferating","P1042CD3",1
"IGHV3-74.IGHD3-3.IGHJ4.IGHM_IGKV1-5.IGKJ1.IGKC","B naive","P1043HIV",1
"IGHV3-74.IGHD4-23.IGHJ3.IGHM_IGLV3-1.IGLJ7.IGLC2","B intermediate","P1043MED",1
"IGHV3-74.NA.IGHJ3.IGHM_IGLV2-11.IGLJ7.IGLC1","B naive","JLKMED",1
"IGHV3-74.NA.IGHJ3.IGHM_NA","B naive","P1042MED",1
"IGHV3-74.NA.IGHJ4.IGHA1_IGKV3-11.IGKJ3.IGKC","CD4 TCM","JLKMED",1
"IGHV3-74.NA.IGHJ4.IGHA1_IGLV2-23.IGLJ7.IGLC2","Plasmablast","JLKCD3",1
"IGHV3-74.NA.IGHJ4.IGHA2_IGKV2D-28.IGKJ4.IGKC","B intermediate","P1043HIV",1
"IGHV3-74.NA.IGHJ4.IGHD_NA","B intermediate","P1042CD3",1
"IGHV3-74.NA.IGHJ4.IGHM_IGKV2D-28.IGKJ4.IGKC","B intermediate","P1043HIV",1
"IGHV3-74.NA.IGHJ4.IGHM_IGKV3-20.IGKJ4.IGKC","B memory","P1043MED",1
"IGHV3-74.NA.IGHJ4.IGHM_IGKV4-1.IGKJ1.IGKC","B intermediate","P1042CD3",1
"IGHV3-74.NA.IGHJ4.IGHM_IGKV4-1.IGKJ1.IGKC","B intermediate","P1043MED",1
"IGHV3-74.NA.IGHJ4.IGHM_NA","B intermediate","P1043MED",1
"IGHV3-74.NA.IGHJ5.IGHM_IGKV1-33.IGKJ2.IGKC","B naive","P1043MED",1
"IGHV3-74.NA.IGHJ5.IGHM_NA","B memory","P1043CD3",1
"IGHV3-74.NA.IGHJ6.IGHA1_IGKV3-15.IGKJ1.IGKC","Plasmablast","JLKCD3",1
"IGHV3-74.NA.IGHJ6.IGHM_IGKV1-8.IGKJ4.IGKC","Plasmablast","P1043CD3",1
"IGHV3-74.NA.IGHJ6.IGHM_IGKV3-20.IGKJ5.IGKC","B naive","P1043CD3",1
"IGHV3-74.NA.IGHJ6.IGHM_IGKV4-1.IGKJ1.IGKC","B intermediate","P1042HIV",1
"IGHV3-74.NA.IGHJ6.IGHM_NA","B intermediate","P1043HIV",1
"IGHV3-74.NA.IGHJ6.IGHM_NA","B intermediate","P1043MED",1
"IGHV3-74.NA.IGHJ6.IGHM_NA","CD4 TCM","P1043CD3",1
"IGHV4-31.IGHD3-22.IGHJ3.IGHM_NA","Plasmablast","P1043CD3",1
"IGHV4-31.IGHD3-22.IGHJ4.IGHM_IGKV1-8.IGKJ5.IGKC","B naive","P1043MED",1
"IGHV4-31.IGHD3-22.IGHJ4.IGHM_IGKV6-21.IGKJ1.IGKC","B intermediate","P1043CD3",1
"IGHV4-31.IGHD3-3.IGHJ4.IGHM_IGKV4-1.IGKJ1.IGKC","B naive","P1043HIV",1
"IGHV4-31.IGHD3-3.IGHJ5.IGHM_IGKV1-9.IGKJ5.IGKC","B intermediate","P1043CD3",1
"IGHV4-31.IGHD4-17.IGHJ4.IGHM_NA","B intermediate","P1043MED",1
"IGHV4-31.IGHD4-17.IGHJ4.IGHM_NA","CD4 TCM","JLKCD3",1
"IGHV4-31.IGHD5-12.IGHJ5.IGHD_NA","B intermediate","P1043CD3",1
"IGHV4-31.IGHD5-18.IGHJ4.IGHD_IGKV1D-39.IGKJ1.IGKC","B intermediate","JLKCD3",1
"IGHV4-31.NA.IGHJ1.IGHM_NA","B naive","P1043CD3",1
"IGHV4-31.NA.IGHJ2.IGHD_IGKV1-8.IGKJ3.IGKC","B memory","P1042CD3",1
"IGHV4-31.NA.IGHJ2.IGHD_IGKV3D-20.IGKJ3.IGKC","B naive","P1043MED",1
"IGHV4-31.NA.IGHJ2.IGHM_IGKV1D-39.IGKJ2.IGKC","B memory","JLKCD3",1
"IGHV4-31.NA.IGHJ3.IGHM_IGKV1-33.IGKJ3.IGKC","B memory","P1043CD3",1
"IGHV4-31.NA.IGHJ3.IGHM_IGKV3-20.IGKJ1.IGKC","B intermediate","P1043HIV",1
"IGHV4-31.NA.IGHJ3.IGHM_NA","B naive","P1042HIV",1
"IGHV4-31.NA.IGHJ3.IGHM_NA","NK Proliferating","P1043CD3",1
"IGHV4-31.NA.IGHJ4.IGHM_IGKV1-5.IGKJ2.IGKC","B naive","P1043HIV",1
"IGHV4-31.NA.IGHJ4.IGHM_IGKV3-11.IGKJ1.IGKC","B naive","P1043MED",1
"IGHV4-31.NA.IGHJ4.IGHM_IGKV3OR2-268.IGKJ2.IGKC","B intermediate","P1042MED",1
"IGHV4-31.NA.IGHJ4.IGHM_IGLV1-44.IGLJ7.IGLC1","CD4 TCM","P1043CD3",1
"IGHV4-31.NA.IGHJ4.IGHM_NA","B intermediate","P1043CD3",1
"IGHV4-31.NA.IGHJ4.IGHM_NA","B intermediate","P1043HIV",1
"IGHV4-31.NA.IGHJ4.IGHM_NA","B naive","P1043MED",1
"IGHV4-31.NA.IGHJ4.IGHM_NA","Plasmablast","P1043CD3",1
"IGHV4-31.NA.IGHJ5.IGHD_NA","B naive","P1043MED",1
"IGHV4-31.NA.IGHJ5.IGHG3_NA","B intermediate","P1043MED",1
"IGHV4-31.NA.IGHJ5.IGHM_IGLV2-14.IGLJ7.IGLC1","CD4 TCM","P1043CD3",1
"IGHV4-31.NA.IGHJ5.IGHM_NA","Plasmablast","P1042CD3",1
"IGHV4-31.NA.IGHJ6.IGHD_NA","CD4 TCM","P1043CD3",1
"IGHV4-31.NA.IGHJ6.IGHG3_NA","B intermediate","JLKMED",1
"IGHV4-34.IGHD1-26.IGHJ4.IGHM_IGKV4-1.IGKJ5.IGKC","B naive","P1043HIV",1
"IGHV4-34.IGHD1-7.IGHJ4.IGHM_IGKV1D-13.IGKJ4.IGKC","B intermediate","P1043CD3",1
"IGHV4-34.IGHD1-7.IGHJ6.IGHM_IGKV3-20.IGKJ4.IGKC","B intermediate","P1043CD3",1
"IGHV4-34.IGHD2-15.IGHJ3.IGHM_IGLV3-21.IGLJ7.IGLC1","B intermediate","P1043CD3",1
"IGHV4-34.IGHD2-15.IGHJ3.IGHM_NA","B intermediate","P1042MED",1
"IGHV4-34.IGHD2-15.IGHJ3.IGHM_NA","B naive","P1043HIV",1
"IGHV4-34.IGHD2-15.IGHJ4.IGHM_IGKV3D-20.IGKJ2.IGKC","B naive","P1042HIV",1
"IGHV4-34.IGHD2-15.IGHJ4.IGHM_NA","B intermediate","P1042MED",1
"IGHV4-34.IGHD2-15.IGHJ4.IGHM_NA","CD4 TCM","P1043CD3",1
"IGHV4-34.IGHD2-2.IGHJ4.IGHM_IGKV1-8.IGKJ4.IGKC","B intermediate","JLKMED",1
"IGHV4-34.IGHD2-2.IGHJ4.IGHM_IGLV2-11.IGLJ7.IGLC1","B naive","P1043MED",1
"IGHV4-34.IGHD2-2.IGHJ4.IGHM_IGLV3-19.IGLJ7.IGLC1","B naive","P1043MED",1
"IGHV4-34.IGHD2-2.IGHJ5.IGHM_IGKV1-27.IGKJ1.IGKC","B intermediate","P1043HIV",1
"IGHV4-34.IGHD2-2.IGHJ5.IGHM_IGKV3-11.IGKJ5.IGKC","B intermediate","JLKMED",1
"IGHV4-34.IGHD2-2.IGHJ5.IGHM_NA","B intermediate","P1042MED",1
"IGHV4-34.IGHD2-2.IGHJ6.IGHM_IGKV1-27.IGKJ1.IGKC","B naive","P1042MED",1
"IGHV4-34.IGHD2-2.IGHJ6.IGHM_IGKV1D-39.IGKJ2.IGKC","B naive","P1043CD3",1
"IGHV4-34.IGHD2-2.IGHJ6.IGHM_NA","CD4 TCM","P1043CD3",1
"IGHV4-34.IGHD2-21.IGHJ5.IGHM_IGKV1-6.IGKJ4.IGKC","B intermediate","JLKCD3",1
"IGHV4-34.IGHD2-8.IGHJ4.IGHM_IGKV3-15.IGKJ3.IGKC","B intermediate","P1043CD3",1
"IGHV4-34.IGHD3-10.IGHJ4.IGHM_IGKV1D-39.IGKJ2.IGKC","B intermediate","P1043HIV",1
"IGHV4-34.IGHD3-10.IGHJ6.IGHM_IGKV1-27.IGKJ1.IGKC","B intermediate","P1043HIV",1
"IGHV4-34.IGHD3-10.IGHJ6.IGHM_IGKV3-20.IGKJ1.IGKC","CD4 TCM","P1042CD3",1
"IGHV4-34.IGHD3-10.IGHJ6.IGHM_IGKV3-20.IGKJ2.IGKC","B naive","JLKMED",1
"IGHV4-34.IGHD3-10.IGHJ6.IGHM_IGLV2-14.IGLJ7.IGLC1","B naive","P1042MED",1
"IGHV4-34.IGHD3-10.IGHJ6.IGHM_NA","B naive","P1042MED",1
"IGHV4-34.IGHD3-16.IGHJ3.IGHM_IGKV1D-13.IGKJ2.IGKC","B intermediate","P1043CD3",1
"IGHV4-34.IGHD3-16.IGHJ5.IGHM_IGKV3-15.IGKJ1.IGKC","B intermediate","P1043CD3",1
"IGHV4-34.IGHD3-16.IGHJ5.IGHM_NA","B intermediate","P1042HIV",1
"IGHV4-34.IGHD3-22.IGHJ3.IGHM_IGKV1D-39.IGKJ2.IGKC","B intermediate","JLKMED",1
"IGHV4-34.IGHD3-22.IGHJ4.IGHM_IGKV1D-8.IGKJ2.IGKC","B intermediate","P1043CD3",1
"IGHV4-34.IGHD3-22.IGHJ4.IGHM_IGKV3-20.IGKJ1.IGKC","B intermediate","P1043CD3",1
"IGHV4-34.IGHD3-22.IGHJ4.IGHM_IGLV2-11.IGLJ7.IGLC1","B naive","P1042MED",1
"IGHV4-34.IGHD3-22.IGHJ4.IGHM_NA","B naive","P1043HIV",1
"IGHV4-34.IGHD3-22.IGHJ6.IGHM_NA","B intermediate","P1043HIV",1
"IGHV4-34.IGHD3-3.IGHJ2.IGHM_IGKV1-12.IGKJ1.IGKC","B naive","JLKMED",1
"IGHV4-34.IGHD3-3.IGHJ3.IGHM_IGKV4-1.IGKJ4.IGKC","B intermediate","P1043HIV",1
"IGHV4-34.IGHD3-3.IGHJ4.IGHM_IGKV4-1.IGKJ1.IGKC","B naive","P1043MED",1
"IGHV4-34.IGHD3-3.IGHJ5.IGHM_IGKV1D-39.IGKJ2.IGKC","B intermediate","P1043HIV",1
"IGHV4-34.IGHD3-3.IGHJ5.IGHM_IGKV3-15.IGKJ1.IGKC","B naive","JLKCD3",1
"IGHV4-34.IGHD3-3.IGHJ6.IGHM_IGLV2-11.IGLJ7.IGLC1","B intermediate","P1042MED",1
"IGHV4-34.IGHD3-9.IGHJ4.IGHM_IGKV1D-13.IGKJ5.IGKC","B naive","P1042MED",1
"IGHV4-34.IGHD3-9.IGHJ4.IGHM_IGKV3-20.IGKJ2.IGKC","B intermediate","P1043MED",1
"IGHV4-34.IGHD3-9.IGHJ5.IGHM_IGKV1D-39.IGKJ2.IGKC","B naive","P1042MED",1
"IGHV4-34.IGHD3-9.IGHJ6.IGHM_IGKV3-20.IGKJ2.IGKC","B memory","P1043CD3",1
"IGHV4-34.IGHD4-17.IGHJ4.IGHM_IGKV2-24.IGKJ2.IGKC","B intermediate","P1043CD3",1
"IGHV4-34.IGHD5-18.IGHJ4.IGHM_IGKV2D-28.IGKJ4.IGKC","CD4 TCM","JLKCD3",1
"IGHV4-34.IGHD6-13.IGHJ4.IGHM_IGKV3-11.IGKJ4.IGKC","B naive","JLKMED",1
"IGHV4-34.IGHD6-19.IGHJ4.IGHM_NA","B intermediate","P1043MED",1
"IGHV4-34.IGHD6-19.IGHJ6.IGHD_IGKV3-20.IGKJ2.IGKC","B naive","P1042HIV",1
"IGHV4-34.IGHD6-19.IGHJ6.IGHM_IGKV1D-39.IGKJ1.IGKC","B intermediate","P1043MED",1
"IGHV4-34.IGHD6-19.IGHJ6.IGHM_IGKV1D-39.IGKJ1.IGKC","Plasmablast","P1043CD3",1
"IGHV4-34.NA.IGHJ1.IGHM_NA","B intermediate","P1043HIV",1
"IGHV4-34.NA.IGHJ2.IGHM_IGKV1-17.IGKJ4.IGKC","B naive","P1042MED",1
"IGHV4-34.NA.IGHJ2.IGHM_NA","B naive","P1043MED",1
"IGHV4-34.NA.IGHJ3.IGHM_IGKV1D-39.IGKJ3.IGKC","CD4 TCM","JLKCD3",1
"IGHV4-34.NA.IGHJ4.IGHD_IGLV1-47.IGLJ7.IGLC1","B memory","JLKCD3",1
"IGHV4-34.NA.IGHJ4.IGHG1_IGKV4-1.IGKJ5.IGKC","B naive","JLKCD3",1
"IGHV4-34.NA.IGHJ4.IGHM_IGKV1-12.IGKJ2.IGKC","B intermediate","P1043CD3",1
"IGHV4-34.NA.IGHJ4.IGHM_IGKV1-27.IGKJ1.IGKC","B memory","P1043CD3",1
"IGHV4-34.NA.IGHJ4.IGHM_IGKV1-5.IGKJ2.IGKC","CD4 TCM","P1042CD3",1
"IGHV4-34.NA.IGHJ4.IGHM_IGKV1-9.IGKJ1.IGKC","B naive","P1042MED",1
"IGHV4-34.NA.IGHJ4.IGHM_IGKV1D-39.IGKJ2.IGKC","B intermediate","P1043CD3",1
"IGHV4-34.NA.IGHJ4.IGHM_IGKV1D-39.IGKJ2.IGKC","B memory","P1043HIV",1
"IGHV4-34.NA.IGHJ4.IGHM_IGKV1D-39.IGKJ2.IGKC","B naive","P1043MED",1
"IGHV4-34.NA.IGHJ4.IGHM_IGKV1D-39.IGKJ3.IGKC","B naive","P1042MED",1
"IGHV4-34.NA.IGHJ4.IGHM_IGKV2D-28.IGKJ2.IGKC","B intermediate","P1043HIV",1
"IGHV4-34.NA.IGHJ4.IGHM_IGKV2D-28.IGKJ3.IGKC","B intermediate","P1042MED",1
"IGHV4-34.NA.IGHJ4.IGHM_IGKV3-15.IGKJ3.IGKC","B intermediate","P1043CD3",1
"IGHV4-34.NA.IGHJ4.IGHM_IGKV3-20.IGKJ1.IGKC","B intermediate","P1042HIV",1
"IGHV4-34.NA.IGHJ4.IGHM_IGKV3-20.IGKJ1.IGKC","CD4 TCM","P1042CD3",1
"IGHV4-34.NA.IGHJ4.IGHM_IGKV3-20.IGKJ2.IGKC","B intermediate","P1043CD3",1
"IGHV4-34.NA.IGHJ4.IGHM_IGKV4-1.IGKJ1.IGKC","B naive","JLKMED",1
"IGHV4-34.NA.IGHJ4.IGHM_IGKV4-1.IGKJ1.IGKC","B naive","P1042HIV",1
"IGHV4-34.NA.IGHJ4.IGHM_IGKV4-1.IGKJ4.IGKC","B naive","JLKMED",1
"IGHV4-34.NA.IGHJ4.IGHM_IGLV1-44.IGLJ7.IGLC1","Plasmablast","P1043CD3",1
"IGHV4-34.NA.IGHJ4.IGHM_IGLV2-14.IGLJ7.IGLC1","B naive","P1042HIV",1
"IGHV4-34.NA.IGHJ4.IGHM_IGLV8-61.IGLJ7.IGLC1","B intermediate","P1042HIV",1
"IGHV4-34.NA.IGHJ4.IGHM_NA","B intermediate","JLKMED",1
"IGHV4-34.NA.IGHJ4.IGHM_NA","B intermediate","P1042HIV",1
"IGHV4-34.NA.IGHJ4.IGHM_NA","B intermediate","P1043HIV",1
"IGHV4-34.NA.IGHJ4.IGHM_NA","B memory","P1043CD3",1
"IGHV4-34.NA.IGHJ4.IGHM_NA","B naive","P1042HIV",1
"IGHV4-34.NA.IGHJ4.IGHM_NA","B naive","P1042MED",2
"IGHV4-34.NA.IGHJ4.IGHM_NA","B naive","P1043CD3",1
"IGHV4-34.NA.IGHJ4.IGHM_NA","B naive","P1043HIV",3
"IGHV4-34.NA.IGHJ4.IGHM_NA","B naive","P1043MED",1
"IGHV4-34.NA.IGHJ5.IGHM_IGKV1-8.IGKJ1.IGKC","B memory","P1043CD3",1
"IGHV4-34.NA.IGHJ5.IGHM_IGKV1-8.IGKJ1.IGKC","B naive","P1043HIV",1
"IGHV4-34.NA.IGHJ5.IGHM_IGKV1-8.IGKJ2.IGKC","B naive","P1043CD3",1
"IGHV4-34.NA.IGHJ5.IGHM_IGKV3-15.IGKJ1.IGKC","B naive","P1042MED",1
"IGHV4-34.NA.IGHJ5.IGHM_IGKV3-15.IGKJ2.IGKC","B naive","P1043HIV",1
"IGHV4-34.NA.IGHJ5.IGHM_IGKV3-15.IGKJ2.IGKC","CD4 TCM","P1043CD3",1
"IGHV4-34.NA.IGHJ5.IGHM_IGKV3-15.IGKJ5.IGKC","B intermediate","P1042HIV",1
"IGHV4-34.NA.IGHJ5.IGHM_IGKV3-20.IGKJ2.IGKC","B naive","P1042HIV",1
"IGHV4-34.NA.IGHJ5.IGHM_IGKV3-20.IGKJ5.IGKC","B naive","P1042HIV",1
"IGHV4-34.NA.IGHJ5.IGHM_IGKV3-20.IGKJ5.IGKC","CD4 TCM","P1042CD3",1
"IGHV4-34.NA.IGHJ5.IGHM_IGKV4-1.IGKJ1.IGKC","B memory","P1043CD3",1
"IGHV4-34.NA.IGHJ5.IGHM_NA","B intermediate","P1042CD3",1
"IGHV4-34.NA.IGHJ5.IGHM_NA","B intermediate","P1043HIV",2
"IGHV4-34.NA.IGHJ5.IGHM_NA","B naive","JLKMED",1
"IGHV4-34.NA.IGHJ5.IGHM_NA","B naive","P1043CD3",1
"IGHV4-34.NA.IGHJ5.IGHM_NA","B naive","P1043HIV",1
"IGHV4-34.NA.IGHJ6.IGHA1_IGLV3-19.IGLJ7.IGLC1","Plasmablast","JLKCD3",1
"IGHV4-34.NA.IGHJ6.IGHD_NA","B memory","P1043CD3",1
"IGHV4-34.NA.IGHJ6.IGHG3_IGKV1-9.IGKJ4.IGKC","B intermediate","P1043HIV",1
"IGHV4-34.NA.IGHJ6.IGHM_IGKV1-17.IGKJ1.IGKC","B intermediate","P1042MED",1
"IGHV4-34.NA.IGHJ6.IGHM_IGKV1-17.IGKJ4.IGKC","CD4 Proliferating","P1042CD3",1
"IGHV4-34.NA.IGHJ6.IGHM_IGKV1-8.IGKJ5.IGKC","B naive","P1042MED",1
"IGHV4-34.NA.IGHJ6.IGHM_IGKV1-9.IGKJ3.IGKC","B intermediate","P1043HIV",1
"IGHV4-34.NA.IGHJ6.IGHM_IGKV1-9.IGKJ5.IGKC","Plasmablast","P1043CD3",1
"IGHV4-34.NA.IGHJ6.IGHM_IGKV1D-39.IGKJ1.IGKC","B naive","P1043MED",1
"IGHV4-34.NA.IGHJ6.IGHM_IGKV1D-39.IGKJ2.IGKC","B naive","P1043MED",1
"IGHV4-34.NA.IGHJ6.IGHM_IGKV1D-39.IGKJ2.IGKC","CD8 TEM","P1043HIV",1
"IGHV4-34.NA.IGHJ6.IGHM_IGKV3-11.IGKJ1.IGKC","B intermediate","P1042HIV",1
"IGHV4-34.NA.IGHJ6.IGHM_IGKV3-11.IGKJ3.IGKC","B naive","JLKMED",1
"IGHV4-34.NA.IGHJ6.IGHM_IGKV3-11.IGKJ3.IGKC","B naive","P1043MED",1
"IGHV4-34.NA.IGHJ6.IGHM_IGKV3-11.IGKJ5.IGKC","B memory","P1043HIV",1
"IGHV4-34.NA.IGHJ6.IGHM_IGKV3-11.IGKJ5.IGKC","Plasmablast","P1043CD3",1
"IGHV4-34.NA.IGHJ6.IGHM_IGKV3-20.IGKJ1.IGKC","B intermediate","P1043HIV",1
"IGHV4-34.NA.IGHJ6.IGHM_IGKV3-20.IGKJ1.IGKC","B naive","P1042MED",1
"IGHV4-34.NA.IGHJ6.IGHM_IGKV3-20.IGKJ1.IGKC","B naive","P1043HIV",2
"IGHV4-34.NA.IGHJ6.IGHM_IGKV3-20.IGKJ2.IGKC","B naive","P1042MED",2
"IGHV4-34.NA.IGHJ6.IGHM_NA","B intermediate","P1042MED",1
"IGHV4-34.NA.IGHJ6.IGHM_NA","B naive","P1042HIV",1
"IGHV4-34.NA.IGHJ6.IGHM_NA","B naive","P1042MED",1
"IGHV4-34.NA.IGHJ6.IGHM_NA","B naive","P1043HIV",2
"IGHV4-34.NA.IGHJ6.IGHM_NA","B naive","P1043MED",2
"IGHV4-34.NA.IGHJ6.IGHM_NA","CD4 TCM","P1043CD3",1
"IGHV4-39.IGHD1-26.IGHJ4.IGHM_IGKV4-1.IGKJ1.IGKC","B naive","P1043MED",1
"IGHV4-39.IGHD1-26.IGHJ4.IGHM_NA","B naive","JLKMED",1
"IGHV4-39.IGHD1-7.IGHJ4.IGHM_IGKV3-11.IGKJ5.IGKC","B intermediate","P1042HIV",1
"IGHV4-39.IGHD2-15.IGHJ3.IGHM_IGKV3-11.IGKJ1.IGKC","CD4 TCM","P1042CD3",1
"IGHV4-39.IGHD2-15.IGHJ3.IGHM_IGKV3-11.IGKJ4.IGKC","B naive","P1042HIV",1
"IGHV4-39.IGHD2-15.IGHJ5.IGHD_IGKV1D-39.IGKJ3.IGKC","CD4 TCM","P1043CD3",1
"IGHV4-39.IGHD2-2.IGHJ4.IGHM_IGKV1-33.IGKJ4.IGKC","B naive","P1043CD3",1
"IGHV4-39.IGHD2-2.IGHJ5.IGHM_NA","B naive","P1043HIV",1
"IGHV4-39.IGHD2-2.IGHJ6.IGHM_NA","B intermediate","P1042MED",1
"IGHV4-39.IGHD2-21.IGHJ4.IGHM_NA","B intermediate","P1042MED",1
"IGHV4-39.IGHD2-21.IGHJ6.IGHM_IGLV3-21.IGLJ7.IGLC1","B naive","P1043MED",1
"IGHV4-39.IGHD3-10.IGHJ4.IGHM_IGKV1D-39.IGKJ4.IGKC","B naive","P1043HIV",1
"IGHV4-39.IGHD3-10.IGHJ4.IGHM_NA","B intermediate","P1043CD3",1
"IGHV4-39.IGHD3-10.IGHJ5.IGHM_NA","B naive","P1042MED",1
"IGHV4-39.IGHD3-10.IGHJ5.IGHM_NA","CD4 Naive","P1043HIV",1
"IGHV4-39.IGHD3-10.IGHJ6.IGHM_IGKV3-11.IGKJ5.IGKC","Plasmablast","P1043CD3",1
"IGHV4-39.IGHD3-16.IGHJ4.IGHM_IGKV1-9.IGKJ2.IGKC","B naive","P1043MED",1
"IGHV4-39.IGHD3-16.IGHJ4.IGHM_NA","B naive","P1043CD3",1
"IGHV4-39.IGHD3-16.IGHJ6.IGHD_IGKV3-20.IGKJ2.IGKC","B intermediate","P1043MED",1
"IGHV4-39.IGHD3-22.IGHJ1.IGHM_IGKV1D-39.IGKJ4.IGKC","B naive","P1043HIV",1
"IGHV4-39.IGHD3-22.IGHJ3.IGHM_IGKV1-6.IGKJ1.IGKC","Plasmablast","P1043CD3",1
"IGHV4-39.IGHD3-22.IGHJ3.IGHM_NA","B naive","P1043MED",1
"IGHV4-39.IGHD3-22.IGHJ4.IGHM_IGKV1-5.IGKJ1.IGKC","B naive","P1043MED",1
"IGHV4-39.IGHD3-22.IGHJ4.IGHM_IGKV1D-39.IGKJ1.IGKC","B naive","P1043HIV",2
"IGHV4-39.IGHD3-22.IGHJ4.IGHM_IGKV1D-39.IGKJ2.IGKC","B intermediate","P1043MED",1
"IGHV4-39.IGHD3-22.IGHJ4.IGHM_IGKV3-11.IGKJ2.IGKC","CD4 TCM","P1043CD3",1
"IGHV4-39.IGHD3-22.IGHJ4.IGHM_IGLV2-11.IGLJ7.IGLC1","CD4 TCM","P1043CD3",1
"IGHV4-39.IGHD3-22.IGHJ5.IGHM_IGLV1-47.IGLJ7.IGLC1","B naive","P1043MED",1
"IGHV4-39.IGHD3-3.IGHJ5.IGHM_NA","B intermediate","P1043HIV",1
"IGHV4-39.IGHD3-3.IGHJ5.IGHM_NA","B naive","P1042HIV",1
"IGHV4-39.IGHD3-3.IGHJ6.IGHM_IGKV1-5.IGKJ3.IGKC","Plasmablast","P1043CD3",1
"IGHV4-39.IGHD3-3.IGHJ6.IGHM_IGKV4-1.IGKJ1.IGKC","B naive","P1043HIV",1
"IGHV4-39.IGHD3-9.IGHJ3.IGHM_NA","B naive","P1043HIV",1
"IGHV4-39.IGHD3-9.IGHJ4.IGHG1_IGKV3-15.IGKJ3.IGKC","B intermediate","JLKMED",1
"IGHV4-39.IGHD4-17.IGHJ5.IGHD_IGKV4-1.IGKJ3.IGKC","CD4 TCM","P1043CD3",1
"IGHV4-39.IGHD5-12.IGHJ2.IGHM_NA","B naive","P1042HIV",1
"IGHV4-39.IGHD5-12.IGHJ4.IGHM_IGKV1-5.IGKJ1.IGKC","B naive","P1043HIV",1
"IGHV4-39.IGHD5-12.IGHJ4.IGHM_NA","Plasmablast","P1043CD3",1
"IGHV4-39.IGHD6-13.IGHJ3.IGHM_NA","B naive","P1043HIV",1
"IGHV4-39.IGHD6-13.IGHJ4.IGHG3_IGKV1-12.IGKJ3.IGKC","Plasmablast","JLKCD3",1
"IGHV4-39.IGHD6-13.IGHJ4.IGHM_IGKV1D-39.IGKJ2.IGKC","B naive","P1043CD3",1
"IGHV4-39.IGHD6-13.IGHJ4.IGHM_IGKV1D-39.IGKJ4.IGKC","B naive","P1043HIV",1
"IGHV4-39.IGHD6-13.IGHJ5.IGHM_IGKV1-8.IGKJ2.IGKC","CD4 Proliferating","P1042CD3",1
"IGHV4-39.IGHD6-13.IGHJ5.IGHM_IGKV3-11.IGKJ4.IGKC","CD4 TCM","P1042CD3",4
"IGHV4-39.IGHD6-13.IGHJ6.IGHM_NA","B memory","P1042CD3",1
"IGHV4-39.IGHD6-19.IGHJ4.IGHM_IGKV1-5.IGKJ1.IGKC","B naive","P1043HIV",1
"IGHV4-39.IGHD6-19.IGHJ6.IGHM_IGKV1D-39.IGKJ1.IGKC","B naive","P1042HIV",1
"IGHV4-39.IGHD6-6.IGHJ4.IGHM_IGKV3-11.IGKJ3.IGKC","B intermediate","P1043CD3",1
"IGHV4-39.IGHD6-6.IGHJ4.IGHM_IGKV3-15.IGKJ4.IGKC","B naive","P1043HIV",1
"IGHV4-39.IGHD6-6.IGHJ6.IGHG1_NA","B intermediate","JLKCD3",1
"IGHV4-39.NA.IGHJ1.IGHM_IGKV3-11.IGKJ5.IGKC","B naive","P1043MED",1
"IGHV4-39.NA.IGHJ1.IGHM_NA","B naive","JLKMED",1
"IGHV4-39.NA.IGHJ2.IGHM_IGKV1-27.IGKJ4.IGKC","B memory","P1043CD3",1
"IGHV4-39.NA.IGHJ2.IGHM_IGKV4-1.IGKJ4.IGKC","B memory","JLKCD3",1
"IGHV4-39.NA.IGHJ3.IGHM_IGKV1-17.IGKJ4.IGKC","Plasmablast","P1043CD3",1
"IGHV4-39.NA.IGHJ3.IGHM_IGKV1-6.IGKJ2.IGKC","B naive","P1042MED",1
"IGHV4-39.NA.IGHJ3.IGHM_IGKV1D-39.IGKJ2.IGKC","B memory","P1043CD3",1
"IGHV4-39.NA.IGHJ3.IGHM_IGKV1D-39.IGKJ2.IGKC","B naive","P1042MED",1
"IGHV4-39.NA.IGHJ3.IGHM_IGKV4-1.IGKJ2.IGKC","B naive","P1043HIV",1
"IGHV4-39.NA.IGHJ3.IGHM_IGKV4-1.IGKJ4.IGKC","B intermediate","P1043CD3",1
"IGHV4-39.NA.IGHJ3.IGHM_IGLV3-1.IGLJ7.IGLC1","B intermediate","P1043CD3",1
"IGHV4-39.NA.IGHJ3.IGHM_IGLV3-21.IGLJ7.IGLC1","B memory","P1043MED",1
"IGHV4-39.NA.IGHJ3.IGHM_IGLV5-45.IGLJ7.IGLC1","B intermediate","P1043MED",1
"IGHV4-39.NA.IGHJ3.IGHM_NA","B intermediate","P1043CD3",1
